Serial,Link,Error
134,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S2QVhXpuPSAO1K%2FdZehcMHw%3D%3D,failed after 3 attempts: Forbidden domain
133,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SQdwE6LKoO4ZKZTvKRRNK%2Bw%3D%3D,failed after 3 attempts: Forbidden domain
135,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SjWzU1J29nU%2FkPV93skWrcw%3D%3D,failed after 3 attempts: Forbidden domain
137,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2Fvx4plScO0X5nOnosTvFBw%3D%3D,failed after 3 attempts: Forbidden domain
139,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SpFv424%2FYj7VbvRVGYHGkOQ%3D%3D,failed after 3 attempts: Forbidden domain
141,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ShDZzADmTGm08j6iC5XLwAA%3D%3D,failed after 3 attempts: Forbidden domain
143,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SDLSxwpVkCedkAIQP3pIFGw%3D%3D,failed after 3 attempts: Forbidden domain
144,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SIHwdbqWtfQ6kfJ%2F1hMl0WQ%3D%3D,failed after 3 attempts: Forbidden domain
145,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SkBXV5p1oQ3klA8hMvNfPRg%3D%3D,failed after 3 attempts: Forbidden domain
146,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SmLTOxjPEB%2FElgKk4QRDRsQ%3D%3D,failed after 3 attempts: Forbidden domain
147,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sm65M7%2BgBxoGCzK69C8Qgmw%3D%3D,failed after 3 attempts: Forbidden domain
149,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S3mmq6RGFdcshzu7rYKzDiQ%3D%3D,failed after 3 attempts: Forbidden domain
151,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SE08bdd92nCHuLLyVyJZarA%3D%3D,failed after 3 attempts: Forbidden domain
