Serial,Link,Error
170,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SQPwYJKSWD%2B%2FfA3VRJdHysw%3D%3D,failed after 3 attempts: Forbidden domain
172,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SpVh7crORt9epnV6rUUU13A%3D%3D,failed after 3 attempts: Forbidden domain
174,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SRcoKVbyocoZ%2BQ%2B1KblAGQw%3D%3D,failed after 3 attempts: Forbidden domain
175,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SXVXqZ6DWuw6DFR%2FN74bJvQ%3D%3D,failed after 3 attempts: Forbidden domain
176,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S6t85KDNFRFe8d01bofVknA%3D%3D,failed after 3 attempts: Forbidden domain
178,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SW%2BYZaLck%2FALj0UhU4JZDug%3D%3D,failed after 3 attempts: Forbidden domain
179,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SeXRMznKBjbaUPgvqhygSkQ%3D%3D,failed after 3 attempts: Forbidden domain
182,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sb8VAXd%2FC%2BUS7yPSnHGC2PQ%3D%3D,failed after 3 attempts: Forbidden domain
183,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S9k5BlvbC%2Fh3AvZZLUdV4gA%3D%3D,failed after 3 attempts: Forbidden domain
184,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SDMfx1o7MGClnYSW4CFv9Yg%3D%3D,failed after 3 attempts: Forbidden domain
