Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
242,2024_DoWR_40322_2,[Construction of new embankment along left bank River Shingla from Kurikhala to Bhavanipur.],09-Sep-2025 06:55 PM,Department of Water Resources||Chief Engineer - DoWR,04-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SNZrrUBpOldJkjfsYZ3p9cw%3D%3D
243,2025_GMC_47287_8,[Construction of Community Hall under Ward No-54],05-Sep-2025 06:00 PM,Guwahati Municipal Corporation,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SPTROxQKnXQZL6lJgSV7TlA%3D%3D
244,2025_PWBNH_47481_1,[Construction of E Lab attached with main Building of ITI Nalbari Assam],11-Sep-2025 05:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Nalbari Building Circle PWBNH||Nalbari District Teritorial Building Division,03-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S9iwOcZLeVWvMsAfcil0qdQ%3D%3D
245,2025_APDCL_47666_1,[Construction Dismantling and renovation of 33 kv Geleky Feeder],23-Sep-2025 05:00 PM,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL,16-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sc7KcsUgVDKgabWqVYy0LRg%3D%3D
246,2025_PWD_47663_6,"[SNSTRD_SOPD-G_ET(A)_25_26_06 Construction of Road Starting from (i) PWD Road to Bangshidas Temple via Nikhil Namasudra House , (ii) Construction of Road starting from  Baurbag LP School to Baurbag village via  house of Sahadeb Nath House upto Kotoi M]",24-Sep-2025 02:00 PM,Public Works Roads Department,10-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SIf21mwi0xfbH9Rj1CmCFiA%3D%3D
247,2025_HFWD_47232_1,[Group No 5],02-Sep-2025 06:45 PM,Health and Family Welfare Department||Assam Medical Services Corporation Limited,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2BnCFR6TL7YXh1%2BTR%2BKZ2ng%3D%3D
248,2025_PCCF_47714_1,[Construction of Chain Link Fence with RCC post having 2 lines of Barbed Wire at top and one line at bottom],26-Sep-2025 04:00 PM,Pr. Chief Conservator of Forest and Head of Forest Force||Principal Chief Conservator of Forests(Wildlife and Ch. Wildlife Warden)||Kaziranga National Park Bokakhat||Nagaon Wildlife Division,21-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sl1sccrDL%2BzVRgXSzUSp9BA%3D%3D
249,2025_PWBNH_47744_1,"[Construction of Academic building to be named as Science Building III at the second campus of Bhattadev University at Medhikuchi, Assam]",27-Sep-2025 05:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,16-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sq7PEy78zNIkpcPD8LkduBA%3D%3D
250,2025_FD_47391_1,[Supply of Formulated Fish Feed],10-Sep-2025 10:00 AM,Department of Fisheries||Directorate of Fisheries Assam||DDF LAZ  Howly||DFDO South Salmara,07-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SLHMymSZtvwgz%2F0hstPzJpg%3D%3D
251,2025_PWD_47663_5,"[SNSTRD_SOPD-G_ET(A)_25_26_05 Construction of road starting from (i) Barbari Nandapur PWD road to Anair Hawor, (ii) Gopinath Akhra to C K Road  under SOPD-G for the year 2025-26 of Sribhumi District (Karimganj North LAC)]",24-Sep-2025 02:00 PM,Public Works Roads Department,10-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SmsAPQkha7HKE2EB973UH1w%3D%3D
252,2025_GMC_47287_2,[Construction of Community Hall under Ward No-7],04-Sep-2025 06:00 PM,Guwahati Municipal Corporation,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S8dOpEbcg6w01%2FW1A8ZzZlg%3D%3D
253,2025_ID_47576_2,"[Installation of STW Scheme (30 Points) at Majuli LAC under under SOPD-G for the year 2025-26 under Majuli Division (I), Kamalabari Package No. 2]",18-Sep-2025 06:00 PM,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,10-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SW%2Fd7K9SqMGXgUJs2VKjoPQ%3D%3D
254,2025_DoWR_47489_1,"[Construction of New Embankment from Jamunamukh PWD Bridge to Atigaon, Kopillikan to Premajan including Dowel Bund from Atigaon to Kopillikan, Premajan to Gosaigaon on the left bank of river Kopilli.]",12-Sep-2025 06:55 PM,Department of Water Resources||Chief Engineer - DoWR,07-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SE%2B1Z2x8BZNkwAZVjn5UDKA%3D%3D
255,2025_DoWR_47490_1,"[Construction of New Embankment from Niznarikoli to Bahakabari on the right bank of river Kopilli, Package 1.]",12-Sep-2025 06:55 PM,Department of Water Resources||Chief Engineer - DoWR,07-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SlaxIwpCmJYkt%2BJZDyaKpnQ%3D%3D
256,2025_ID_47607_1,[Fabrication Supply and Installation of Solar Powered Cart Mounted Multifunctional I S at Algapur Katlicherra LAC under Hailakandi Algapur Katlicherra Division Irrigation Hailakandi],19-Sep-2025 03:00 PM,Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept||Cachar-karimganj Circle||Hailakandi Katlicherra Algapur Division,22-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SLI5c1tV9aMsLMRhFKgc8oA%3D%3D
257,2025_PWHE_47100_1,[Construction of Class Rooms under Assam School Education and Adolescent Well-Being Project (ASAP) under Biswanath DTBD for i. Chatrong Balijan ME School ii. Bir Lachit High School iii. Baghmara HS iv. Gameri HSS],29-Aug-2025 04:30 PM,Public Works Health and Education Department-Externally Aided Project||Public Works Health and Education Department-WB,04-Oct-2025 04:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SUyGG%2FfiHLutswVaRhBkDXQ%3D%3D
258,2025_FD_47396_1,[Supply of Mustard oil cake for PEN Culture and Paddy cum Fish culture],10-Sep-2025 10:00 AM,Department of Fisheries||Directorate of Fisheries Assam||DDF LAZ  Howly||DFDO South Salmara,07-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SZr63shVQ0HJt4KtPox%2B8Gg%3D%3D
259,2025_PWHE_47053_1,[Construction of Additional Class Rooms under Assam School Education and Adolescent Well-Being Project (ASAP) Under Dhemaji (ST) DTBD for i. Somkong H.S. ii. Bijoypur High School iii. Karpumpuli High School iv. Telam Tribal H.S.],28-Aug-2025 02:00 PM,Public Works Health and Education Department-Externally Aided Project||Public Works Health and Education Department-WB,03-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SNE1C%2BjbvQMBvw6J4juBmqQ%3D%3D
260,2025_HFWD_47228_1,[Group No 2],02-Sep-2025 06:10 PM,Health and Family Welfare Department||Assam Medical Services Corporation Limited,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=So7MovHSun0MYJqbAkL6CIQ%3D%3D
261,2025_DoWR_46776_2,[Pro-Siltation  measures to protect Namachala  and its adjoining areas from the erosion of river Brahmaputra. RETENDER],18-Sep-2025 06:55 PM,Department of Water Resources||Chief Engineer - DoWR,08-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SMhMRId0rgzm3DmDasnhIbg%3D%3D
262,2025_DoWR_42939_2,[Construction of raised track along the periphery of  Deepor beel.],09-Sep-2025 06:55 PM,Department of Water Resources||Chief Engineer - DoWR,04-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SPZWcXIxzyzuli8Mq13hpBA%3D%3D
263,2025_HFWD_47243_1,[Group No 12],03-Sep-2025 02:00 PM,Health and Family Welfare Department||Assam Medical Services Corporation Limited,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SIqI45F5zkENgbhFL0ec5Xg%3D%3D
264,2025_PWD_47416_3,[Construction of GWC road from E and D Embankment to Sonahara  Road SOPD(G) for the year 2025-26.],10-Sep-2025 11:15 AM,Public Works Roads Department,13-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SH30XmmSt4Tl%2Bm4aENVULgQ%3D%3D
265,2025_APGCL_47350_1,[Rod Drop and Vibration Monitoring Systems],08-Sep-2025 10:00 AM,Assam Power Generation Company Limited,06-Oct-2025 12:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SmqUHYERHI%2FP1BaUJ4gFcdA%3D%3D
266,2025_HFWD_47246_1,[Group No 15],03-Sep-2025 02:00 PM,Health and Family Welfare Department||Assam Medical Services Corporation Limited,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SZ9eqYciZmy6Athwpz8t6DQ%3D%3D
267,2025_UDD_47733_1,"[Design, Execution, Testing and Commissioning of complete water supply scheme  Digboi Town Water Supply Scheme.]",26-Sep-2025 06:30 PM,Urban Development Department||Assam Urban Water Supply and Sewerage Board-UDD,16-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SE2cgPYOke2dv3SOaIaHY2A%3D%3D
268,2025_DoWR_42963_3,[M and R to protect Jaipur Basti area from the erosion of river chiri on its R/B for the year 2024-25.],12-Sep-2025 06:55 PM,Department of Water Resources||Chief Engineer - DoWR,07-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SoHylmhjX2kfk6MXIN%2FUL6g%3D%3D
269,2025_PHED_47686_1,[UTILITY SHIFTING OF BURABURHI PWSS UNDER SOPD FOR THE YEAR 2025-26 UNDER PHE NL DIVISION],26-Sep-2025 10:00 AM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||North Assam Zone-Tezpur-PHED||North Lakhimpur Division,13-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SVOTcXvpN5lYTsUjphfYK1w%3D%3D
270,2025_TDA_47752_1,[Long Term Leasing out of existing Inland Water Commercial Vessel PT GADAPANI],29-Sep-2025 09:00 AM,Transport Department||Assam Inland Waterways Company Limited,17-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2F98hgzG7WwHtiyk%2FZ4bjDA%3D%3D
271,2025_PWD_47716_1,[SOPD_G_25_26_37 Improvement of (1) Kathal Road from Silchar Hailakandi Road point to 6th AP Battalion (2) Road from Old Lakhipur Road to Kashipur (3) Road from Ambicapatty Shani Mandir point to Presbyterian Church point near Oriental School Silchar u],26-Sep-2025 03:00 PM,Public Works Roads Department,15-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2B%2Fmcfp71kpkzm1eYWqZfaQ%3D%3D
272,2025_PWHE_47129_1,"[Construction of Class Rooms under Assam School Education and Adolescent Well-Being Project (ASAP) under Bongaigaon District Territorial Building Division, Bongaigaon for i. Sonaikola High School]",30-Aug-2025 04:30 PM,Public Works Health and Education Department-Externally Aided Project||Public Works Health and Education Department-WB,06-Oct-2025 04:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=St8P7wqqCziydEVqbsSxHUA%3D%3D
273,2025_PWBNH_47384_5,"[Construction of 50 bedded Critical Care Hospital Block (CCB) under PMABHIM at Dhemaji Medical College and Hospital campus, Dhemaji]",10-Sep-2025 02:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,10-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ScIWp6kCikO47vZfMHTyIjg%3D%3D
274,2025_PWD_47608_1,[MAINT/SOPD-G/2025-26/151],19-Sep-2025 04:00 PM,Public Works Roads Department,13-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2BeDb%2B9ch2mXFtweDIEnGjg%3D%3D
275,2025_PWHE_47066_1,"[Construction of Class Rooms under Assam School Education and Adolescent Well-Being Project (ASAP) under Morigaon District Territorial Building Division, Morigaon for i. Baidya Bori High School]",28-Aug-2025 04:30 PM,Public Works Health and Education Department-Externally Aided Project||Public Works Health and Education Department-WB,03-Oct-2025 04:30 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sr7NS21Q8kPwVUXMVDHIBmA%3D%3D
276,2025_PWD_47611_6,[MAINT/SOPD-G/2025-26/138],19-Sep-2025 06:00 PM,Public Works Roads Department,04-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SSfzScq5b7en%2BP4cjtIVjXA%3D%3D
277,2025_PWBNH_47665_1,"[Construction of District Level Emergency Operation Centre DEOC Building in 6 vulnerable districts Kokrajhar, South Salamra, Darrang, Bongaigaon, Tinsukia and Dibrugarh in Tinsukia District.]",23-Sep-2025 04:35 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,03-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SlkIK2LFa%2B%2FJoRTuggL5BUg%3D%3D
278,2025_GMC_47287_10,[Construction of Community Hall under Ward No-50],05-Sep-2025 06:15 PM,Guwahati Municipal Corporation,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2B3lqQB6gWIstf932r3azsw%3D%3D
279,2025_GMC_47287_11,[Construction of Community Hall under Ward No-53],05-Sep-2025 06:30 PM,Guwahati Municipal Corporation,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S8usc6nKmaPqQTsl3bU0mtw%3D%3D
280,2025_PWD_47691_1,[MAINT/SOPD-G/2025-26/18],26-Sep-2025 02:00 PM,Public Works Roads Department,08-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SXmuwhuh8SVm5GaKtBsJh%2BA%3D%3D
281,2025_DMEAP_47709_1,[Consulting Services for Capacity Building and Training of Circle Quick Response Teams CQRTs under Assam Integrated River Basin Management Program AIRBMP],26-Sep-2025 05:00 PM,Assam State Disaster Management Authority- Externally Aided Project||Assam State Disaster Management Authority- World Bank Funded Tenders||Assam Integrated River Basin Management Programme,07-Oct-2025 11:30 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S37eNnPa3uZ3cgRCu%2FTFKkA%3D%3D
282,2025_DoWR_47403_1,"[Construction of New Embankment from Chereng to Magurmari, Package 3.]",09-Sep-2025 06:55 PM,Department of Water Resources||Chief Engineer - DoWR,04-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S3FymcfxXx1P%2BP3YToUOThg%3D%3D
283,2025_PWHE_47095_1,[Construction of Class Rooms under Assam School Education and Adolescent Well-Being Project (ASAP) under Karbi Anglong DTBD for i. Panditghat High School ii. Ok-Kereng High School iii. Dhansiri High School iv. Inglongkiri High School v. Langsoliet Hig],29-Aug-2025 04:30 PM,Public Works Health and Education Department-Externally Aided Project||Public Works Health and Education Department-WB,04-Oct-2025 04:30 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S3pHc%2BzfJjMCHBPlMT7fxQg%3D%3D
284,2025_HFWD_47245_1,[Group No 14],03-Sep-2025 02:00 PM,Health and Family Welfare Department||Assam Medical Services Corporation Limited,07-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SXN8BJ80slX9MEAspSYWwnA%3D%3D
285,2025_PHED_47701_1,[Shifting of Water Supply utilities of Niz Tengakhat PWSS under Dibrugarh (PHE) Division (SOPD)],26-Sep-2025 10:00 AM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Upper Assam Zone-Nagaon-PHED||Dibrugarh Circle-Dibrugarh-PHED,16-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S62Mtrols7hB6ATa%2BN5EoYA%3D%3D
286,2025_PWHE_47142_1,[Construction of Class Rooms under Assam School Education and Adolescent Well-Being Project (ASAP) under Kaliabor and Barhampur TBD for i. Leng Teng HS],30-Aug-2025 04:30 PM,Public Works Health and Education Department-Externally Aided Project||Public Works Health and Education Department-WB,06-Oct-2025 04:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SI%2Bilo9liG%2B5W2vsXthmzMA%3D%3D
287,2025_FDGoA_47377_1,"[Rate Contract for Engagement of Agency to provide Vehicle Hiring Services on as and when required basis under Commissionerate of Taxes CoT, Govt. of Assam]",09-Sep-2025 02:00 PM,Finance Department||Commissionerate of Taxes,03-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SxHpJsdpyRRN0OFTUcKAH9w%3D%3D
288,2025_PWHE_47096_1,[Construction of Class Rooms under Assam School Education and Adolescent Well-Being Project (ASAP) under Karbi Anglong DTBD for i. Kisan Hindi High School. ii. Kuli Gaon M.E. School iii. Sarjeng M.E. School iv. Loringthepi M.E. School],29-Aug-2025 04:30 PM,Public Works Health and Education Department-Externally Aided Project||Public Works Health and Education Department-WB,04-Oct-2025 04:30 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SXkfi4AhVz6kekWl5w6brzw%3D%3D
289,2025_TDA_47754_1,[Long Term Leasing out of existing Inland Water Commercial Vessel PT ARIMATTA],29-Sep-2025 09:00 AM,Transport Department||Assam Inland Waterways Company Limited,17-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2FMsQTVzNkmzhtdb40JjBlw%3D%3D
290,2025_PWD_47585_7,"[ASOM_MALA_3.0_25_26_15 Improvement and Upgradation Of Road From Nh-27 At Simlaguri To Manas National Park Via Barpeta Road, Gobardhana and Bashbari Under Asom Mala 3.0 For The Year 2025-26.]",18-Sep-2025 06:40 PM,Public Works Roads Department,07-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SPGHcddW9KmXqU%2FWPnyT2gQ%3D%3D
291,2025_PWD_47700_1,[ROB/QC/UDALGURI/RM-33 Construction of ROB at LC Gate No. RM-33 at Rly KM-60/7-8 on Golma Chowk to Mission Chariali Road in Udalguri District of Assam under Construction of ROBs on 50_50 Cost Sharing Basis],26-Sep-2025 10:30 AM,Public Works Roads Department,14-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SJf7QNxZOMws%2FnNguLn9rPg%3D%3D
292,2025_PWD_47257_1,[Balance work estimate of Improvement of road from Konwar Dihingia to Dhoma Pukhuri Ali under Mukhya Mantir Unnoto Paki Path Nirman Aachani for the year 2022-23 (RIDF-XXVIII) under Thowra LAC (Length - 7.323 Km) Pkg. No. SE_CSRC_MMUPPNA_25_26_01],05-Sep-2025 11:00 AM,Public Works Roads Department,08-Oct-2025 02:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SrUHjehD%2FKYCxMdknpotmBg%3D%3D
293,2025_ICD_46495_1,[PROCUREMENT AND INSTALLATION OF EMERGENCY SHUTDOWN SYSTEM],14-Aug-2025 03:30 PM,Industries and Commerce Department||Assam Gas Company Ltd - ICD,03-Oct-2025 03:00 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S0KP4jhtXCxsVd2U2ErSHNQ%3D%3D
294,2025_PWD_47663_9,"[SNSTRD_SOPD-G_ET(A)_25_26_08 Construction of One Storey Building of Office of the Superintending Engineer Hailakandi and Sribhumi Road Circle,Sribhumi under SOPD-G for the year 2025-26 of Sribhumi District (Karimganj North LAC)]",24-Sep-2025 02:00 PM,Public Works Roads Department,10-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SnxB4KUoj3jPZKK7C5vpkKQ%3D%3D
295,2025_PWHE_47130_1,[Construction of Class Rooms under Assam School Education and Adolescent Well-Being Project (ASAP) under Dispur and Dimoria TBD for i. Panbari High ii. Swarna Vidyapith H.S. iii. Paschim Mayong H.S.],30-Aug-2025 04:30 PM,Public Works Health and Education Department-Externally Aided Project||Public Works Health and Education Department-WB,06-Oct-2025 04:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SA5hvPL65vdNghb1MPs5npw%3D%3D
296,2025_PWHE_47069_1,"[Construction of Class Rooms under Assam School Education and Adolescent Well-Being Project (ASAP) under Darrang District Territorial Building Division, Darrang for i. Nabajyoti ME School ii. Baruapara ME School iii. Adarsha Vidyalaya Pub Mangaldai]",28-Aug-2025 04:30 PM,Public Works Health and Education Department-Externally Aided Project||Public Works Health and Education Department-WB,03-Oct-2025 04:30 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SDHlfAMZIEpfzRd24ujkeSA%3D%3D
297,2025_ID_47722_1,[Installation of 5 Pts STW Scheme under SOPD-G during the year 2025-26],26-Sep-2025 06:00 PM,Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept||Kamrup Circle||Dispur Division,24-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SI4T3y8Fx5G71Jzf%2BBnWq6g%3D%3D
298,2025_PWBNH_47702_1,"[Project Management Consultancy (PMC) services for the work  Establishment of New Medical College and Hospital with GNM School and B.Sc Nursing School for 100 Admissions Annual intake at Darrang, Assam]",26-Sep-2025 10:00 AM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,17-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SVwdz%2BV0cg53Ll8D2Ounibw%3D%3D
299,2025_DU_46484_1,"[Supply, Installation and Commissioning of Furniture-Fixtures at the Department of CSE, DUIET, Dibrugarh University]",14-Aug-2025 01:00 PM,Dibrugarh University,16-Oct-2025 05:30 PM,https://assamtenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SdcXSrlhyGZV3CuokFQmw7Q%3D%3D
300,2025_PWD_47667_1,[ASOM_MALA_3.0_25_26_31 Improvement and Upgradation of Road from Na Ali to Kalitagaon Chariali from Ch. 0.00km (Na Ali) to Ch. 12.210 Km (Kalitagaon Chariali) under Asom Mala 3.0 for the year 2025-26.],24-Sep-2025 09:00 AM,Public Works Roads Department,13-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SKZ0i0A%2FYahnsxEuOc2OHTA%3D%3D
301,2025_DoWR_47401_1,"[Construction of New Embankment from Chereng to Magurmari, Package 2.]",09-Sep-2025 06:55 PM,Department of Water Resources||Chief Engineer - DoWR,04-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SvOmVcV68xxJw4cftCya2tw%3D%3D
302,2025_DoWR_47496_1,"[ Extension of Subansiri L/B embankment from Jugibari to Dhunaguri, Package 1]",13-Sep-2025 06:55 PM,Department of Water Resources||Chief Engineer - DoWR,07-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SFcvfKD498Zx3exp2%2FzRI9Q%3D%3D
303,2025_PWD_47713_2,[Ranganadi / SOPD /3],26-Sep-2025 03:00 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,08-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SrPdoFmmKZiW4zCKpNUzVkQ%3D%3D
