Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
48,2025_LSGD_776253_4,[retender - LAC-ADS-Improvements to Poliyapra Padashekharam Road W-12 Elanji GP-2023- 24 - Piravom LAC - Sri Anoop Jacob MLAGeneral Civil Work],26-Sep-2025 04:00 PM,Local Self Government Department||Ernakulam||District Panchayath Division Office EKM||Office of the Executive Engineer EKM,03-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S8uHXhxGXiq7JfOcN%2FgME5Q%3D%3D
49,2025_LSGD_767963_26,[nnual Plan Pro No 397 2024 25  Kariyakkara Puliyittavayal Road Maintenance   Cherupuzha GP 2024 25 General Civil Work Retender],27-Sep-2025 10:00 AM,Local Self Government Department||Kannur||Grama Panchayath Section Office Kannur||Office of the AE Cherupuzha  Grama Panchayath,04-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Si9l4uCFFN9rqQmUoGFntYw%3D%3D
50,2025_LSGD_801885_10,[Project No.317/26-Concrete works from Shadulippalli league office to Misriya house at Div 12 in Puzhathi Zonal],25-Sep-2025 01:00 PM,Local Self Government Department||Kannur||Corporation Engineers Office||Corporation Engineer Kannur Corporation,30-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Shb9j5F8SqD3yG2CdrXcf5A%3D%3D
51,2025_PWD_802658_1,"[ GENERAL-Non Plan2025-26 maintenance to II 5/22, II 6/22, II 11/22, II 12/22 NGO Quarters Mananthavady-Providing Galvanized iron sheet to preventing leak proofing to II 5/22, II 6/22, II 11/22, II 12/22 NGO Quarters Mananthavady-General Civil Work]",26-Sep-2025 04:00 PM,PWD||Chief Engineer (Buildings)||SE Bldgs (N)||EE Bldgs (WYD)||AEE BldgsSD Mananthavady,04-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SW%2FRL%2BMn95xVAFmSnDxO%2BXA%3D%3D
52,2025_LSGD_802406_9,[CDLM GP-PROJ. NO. 90/25-26 MAINTENANCE OF VARIOUS ANGANAVADIES],27-Sep-2025 10:00 AM,Local Self Government Department||Kollam||Grama Panchayath Section Office KLM||Office of the AE Chadayamangalam Grama Panchayath,07-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S5DJAWNLXy%2BwX2SeLIuJ5%2FQ%3D%3D
53,2025_KP_803107_1,[Digitization and implementation DMR Tier II of Wireless Communication System at Northern Cluster],27-Sep-2025 06:30 PM,Kerala Police||Police Telecommunication Headquarters,16-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S0SFhVjYL9x%2F1uqaCx2uCCQ%3D%3D
54,2025_LSGD_801602_1,[Project no - 104/2026-Maintenance of St. Thomas -  Udayagiri -Pezhadi - Nirappu  road in W-3 of Kaduthuruthy G.P],26-Sep-2025 10:00 AM,Local Self Government Department||Kottayam||Grama Panchayath Section Office KTYM||Office of the AE Kaduthuruthy Grama Panchayath,07-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SpxsBaTrs%2BCHyTwVZbCOhmg%3D%3D
55,2025_LSGD_801980_6,[Annual Plan-Aliparamba GP Proj.No.92/2025-26-Koyappadi Ayanikkunnu road Rennovation ],25-Sep-2025 05:00 PM,Local Self Government Department||Malappuram||Grama Panchayath Section Office Malappuram||Office of the AE Aliparamba Grama Panchayath,03-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ShpJlOUpUr81FIMmJqDnVcg%3D%3D
56,2025_LSGD_800208_7,[PRO NO  332/26 KOLENGATTUKARA PARAYIL ROAD RETARRING WARD 9],22-Sep-2025 06:00 PM,Local Self Government Department||Thrissur||Grama Panchayath Section Office TRCHR||Office of the AE Avanoor Grama Panchayath,01-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sj8tWgib6ioz0FSkIeDHACg%3D%3D
57,2025_LSGD_794889_2,[CMLRRP 2024 25 PARAVUR LAC SL NO 1804 PARAYAKAD KOOTTUKAD PUTHIYAKAVU KATTATHURUTH SCHOOL COLONY MANAPURAM ROAD WARD 1 3 4 CHITTATTUKKARA GP WARD 11 13 VADAKKEKKARA GP NORTH PARAVUR BP ERNAKULAM DIST],25-Sep-2025 06:00 PM,Local Self Government Department||Ernakulam||Block Panchayath Subdivision Office Eranakulam||O/O Asst. Exec Engg Paravoor Block Panchayath,07-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SD%2BZWeFvq5pfnZYSBJSv2EA%3D%3D
58,2025_Irrig_803403_1,[GENERAL AM 2025-26-Annual Maintenance to Naduvanabail VCB in Kumbdaje Grama Panchayath of Kasaragod District-General Civil Work],27-Sep-2025 06:00 PM,"Irrigation Department||CE(I and A)||SE,MIC,KZKD||EE,MI Div.,KSGD",08-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S1%2F7nkcuQLgzYJGxtC3p%2BeA%3D%3D
59,2025_LSGD_801019_1,"[Annual Plan-Project 170/25-26-Renovation of kuttichira bylane, kannattu temple lane, mupprayil bylane and bhajanasangham road in karalakam ward-]",23-Sep-2025 06:00 PM,Local Self Government Department||Alappuzha||Municipal Engineers office Alappuzha||Municipal Engineer Alappuzha Municipality,30-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S2dbdxRsLNh5vNRJ%2BdsGxvw%3D%3D
60,2025_LSGD_800817_9,[Annual Plan- Ponmundam Grama Panchayath 2025-26 Proj No 131-26- Improvements to Ponnenkadavu- Poosharippadavu Road- Ward 12-General Civil Work],23-Sep-2025 10:00 AM,Local Self Government Department||Malappuram||Grama Panchayath Section Office Malappuram||Office of the AE Ponmundam Grama Panchayath,30-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SUmo2WSXG6m7Ve%2FsMO%2FrWXA%3D%3D
61,2025_LSGD_798509_18,[Annual Plan-Mayyanad GP 2025-26 Proj No 136-Mevaram Kodavilla Road Ward no.21-General Civil Work],19-Sep-2025 10:00 AM,Local Self Government Department||Kollam||Grama Panchayath Section Office KLM||Office of the AE Mayyanad Grama Panchayath,04-Oct-2025 05:00 PM,https://etenders.kerala.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=St7rM8vEF%2BzaXOmSNOotd9Q%3D%3D
62,2025_FD_799911_1,[Maintenance of Vayals under Thirunellt Firest Station of Begur Range during 2025-26],20-Sep-2025 09:00 AM,Forest Department||Divisional Forest Office North Wayanad,04-Oct-2025 05:00 PM,https://etenders.kerala.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SivQsjHyGqtS5q0Yov%2FNRvw%3D%3D
63,2025_PWD_802113_1,[GENERAL Plan 2025 26 Renovation work of the taluk office compound Kannur Renovation work Taluk office Kannur General Civil Work],25-Sep-2025 05:00 PM,PWD||Chief Engineer (Buildings)||SE Bldgs (N)||EE Bldgs (TSY),07-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2FfSIGXuIzq44Oih%2Fzz4cYw%3D%3D
64,2025_KWA_765149_2,[JJM 2021-22- Procurement of Chemical Oxygen  Demand ( COD) Analyser with COD Digestion unit and COD Reagent  system],13-Sep-2025 09:00 AM,Kerala Water Authority||Director State Referral Institute,03-Oct-2025 03:00 PM,https://etenders.kerala.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SZ3qTCJhlsUOXAb9c3IN%2FMg%3D%3D
65,2025_LSGD_802614_1,[Annual Plan-1233/25 DPEKM -Malayattoor Division -Construction of Mooleppara Inchakkuzhippadam Ramp -Ayyampuzha GP GP-General Civil Work],26-Sep-2025 04:00 PM,Local Self Government Department||Ernakulam||District Panchayath Division Office EKM||Office of the Executive Engineer EKM,03-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SgM0IFW30C8VtN77As2jyng%3D%3D
66,2025_LSGD_800505_15,[Annual Plan-KARADUKKA BLOCK PANCHAYATH PROJECT NO. 169/25-26 CONSTRUCTION OF COMPOUND WALL FOR PREMETRIC HOSTEL ADOOR],23-Sep-2025 10:00 AM,Local Self Government Department||Kasargod||Block Panchayath Sub Division Office KSGD||Office of the Asst. Executive Engineer Karadukka,30-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=St63zPwMA8c%2Ftci04THpjVA%3D%3D
67,2025_LSGD_798789_3,[Annual Plan-Neelamperoor GP 2025-26 Road Maintenance of Kumazhakath Mazhakkom Ward-3-Pro No 86/26-General Civil Work],24-Sep-2025 11:00 AM,Local Self Government Department||Alappuzha||Grama Panchayath Section Office ALP||Office of the AE Neelamperoor Grama Panchayath,03-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SbitOZp%2BTdv52LGWT4WK8ZQ%3D%3D
68,2025_DAH_788379_3,[Purchase of 40 Nos of Laptop],26-Sep-2025 11:00 AM,Directorate of Animal Husbandry||Office of the Director of Animal Husbandry,15-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SApRBtt7ehmLhOYWLAhFa6g%3D%3D
69,2025_LSGD_802154_1,[57/2025-26 Thirumarady Vanitha Vyavasayakendram Renovation-Thirumarady GP],27-Sep-2025 02:00 PM,Local Self Government Department||Ernakulam||Grama Panchayath Section Office Ernakulam||Office of the AE Thirumarady Grama Panchayath,06-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Ssu3iwAyZxTo0sdVL%2F3YVQg%3D%3D
70,2025_LSGD_803473_9,[PROJ.NO.95/25-26-PROVIDING RETARRING WORKS TO KARIMBAM MAYANGEEL ROAD IN KURUMATHUR GP],29-Sep-2025 12:00 PM,Local Self Government Department||Kannur||Grama Panchayath Section Office Kannur||Office of the AE Kurumattoor Grama Panchayath,06-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SulfDxKbnYE9GhRVx9M5NcA%3D%3D
71,2025_LSGD_799462_16,[Annual Plan-Malampuzha Gramapanchayath 2025-26   NAIRTHARA ROAD MAINTENANCE- -Project No. 281/26],22-Sep-2025 10:00 AM,Local Self Government Department||Palakkad||Grama Panchayath Section Office PKD||Office of the AE Malampuzha Grama Panchayath,03-Oct-2025 10:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SMw0hJMx3XK5qCBwSbGmR8Q%3D%3D
72,2025_LSGD_790599_24,[RE TENDER-132/26 HEALTH CENTRE KANDALLOOR ROAD MAINTENANCE IN WARD 3 -Neduvathoor GP],27-Sep-2025 10:00 AM,Local Self Government Department||Kollam||Grama Panchayath Section Office KLM||Office of the AE Neduvathoor Grama Panchayath,04-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=STEWvkKy24lEyS5HINzTSlQ%3D%3D
73,2025_LSGD_800568_6,"[Annual Plan-Construction of compound wall at FHC subcentre Kottara in Kottara ward-Veliyam GP, 297/25-26]",23-Sep-2025 11:00 AM,Local Self Government Department||Kollam||Grama Panchayath Section Office KLM||Office of the AE Veliyam Grama Panchayath,03-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S8oILpuWbwHP4SfT56jb%2BZw%3D%3D
74,2025_MGU_787920_2,[Inviting Expression of Interest- for Providing Consultancy services for the work of renovation/updation of Electricity Distribution System in the Mahatma Gandhi University Campus.],27-Sep-2025 04:00 PM,Mahatma Gandhi University,13-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SyVMVWKm7qzDVk84Hexat7Q%3D%3D
75,2025_FD_800863_1,[Re marking of 1947 Karikulam TP for final felling in Palappilly Range during 25-26],22-Sep-2025 05:30 PM,Forest Department||Divisional Forest Office Chaiakkudy,29-Sep-2025 05:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sv6328Qv7GgzUL5GFenQyEg%3D%3D
76,2025_LSGD_798648_27,[INFRASTRUCTURE IMPROVEMENT AT ANGANAWADI CENTER NO.14 -General Civil Work-AT WARD 44],23-Sep-2025 04:00 PM,Local Self Government Department||Malappuram||Municipal Engineers office Malappuram||Municipal Engineer Ponnani Municipality,30-Sep-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Srh9%2Fn5%2FKR%2BAuig39k3Y1sA%3D%3D
77,2025_LSGD_800316_1,[ Annual Plan-ANNUAL PLAN 2025-26 PR 183-Various Road Maintenance Works in Ward 19  in Koduvally Municipality],22-Sep-2025 06:00 PM,Local Self Government Department||Kozhikode||Municipal Engineers Office Kozhikkode||Municipal Engineer Koduvally  Municipality,29-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SSxOVTOk0EY6T1IgIdH6u7w%3D%3D
78,2025_LSGD_801903_5,[ PATTIAM GP PATTIAM AYURVEDA HOSPITAL  IMPROVEMENT ],26-Sep-2025 02:00 PM,Local Self Government Department||Kannur||Grama Panchayath Section Office Kannur||Office of the AE Patyam Grama Panchayath,06-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SZrfETblXUKU4XmQo30TbVg%3D%3D
79,2025_KSEB_787958_2,[Drawing 750 meter 11 kV OH CC Line and installing a transformer at Mannammukku under Electrical Section Karunagapally North.],22-Sep-2025 12:00 PM,Kerala State Electricity Board||Chief Engineer (Distribution South)||Dpty Chief Engg Electrical Circle Kollam,30-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SYExYM09X2HwhusjaYqF4uw%3D%3D
80,2025_LSGD_802944_15,[Vengola GP Pro.No.482/2025-26-ARAKKAPPADY KAVIKULAM EAST CONNECTION 2 ROAD NAVEEKARANAM WARD 17],27-Sep-2025 01:00 PM,Local Self Government Department||Ernakulam||Grama Panchayath Section Office Ernakulam||Office of the AE Vengola Grama Panchayath,09-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S3ce2OIYADP1OOnrExgcMGw%3D%3D
81,2025_LSGD_792228_2,[AKD-41/26Kidachira Ainikkol road retarring Ward 6],23-Sep-2025 06:00 PM,Local Self Government Department||Ernakulam||Grama Panchayath Section Office Ernakulam||Office of the AE Aikkaranad Grama Panchayath,30-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SIC9J8A5OzknBACGgl%2FznLA%3D%3D
82,2025_CRD_801862_11,[ETENDER - NCFRW-2025-Thrissur - Ollukkara Block Panchayath -  Perumthani road -  Madakkathara GP],26-Sep-2025 10:00 AM,Rural Development Department||Commissionerate for Rural Development||Asst Development Commissioner (General) Thrissur||Ollukkara Block Panchayath,08-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SIVmGQp2ILD4OM7dhdUdlew%3D%3D
83,2025_LSGD_793713_2,"[Annual Plan-Irinjalakuda Municipality 2025- 20256 Project No. 554/26 Santhi nagar bylane ,Grace road ,Murukans road renovation-ward 24-General Civil Work]",25-Sep-2025 05:00 PM,Local Self Government Department||Thrissur||Municipal Engineers office TRCHR||Municipal Engineer Irinjalakkuda Municipality,06-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S0wSwZd3RaFBpQmmVEN2Aqg%3D%3D
84,2025_LSGD_801145_12,[2/26-kumily GP - 2025-26 - Ward XIV- Valiyakandam Muslimpallipadi Drainage],24-Sep-2025 12:00 PM,Local Self Government Department||Idukki||Grama Panchayath Section Office IDK||Office of the AE Kumily Grama Panchayath,04-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SRLj5v3g9cqeMEIVvS1uvbw%3D%3D
85,2025_LSGD_802944_18,[Vengola GP Pro.No.464 2025-26-CHEMBARATHUKUNN PADAM THODU RETAINING WALL CONSTRUCTION NORTH BHAGAM WARD 1],27-Sep-2025 01:00 PM,Local Self Government Department||Ernakulam||Grama Panchayath Section Office Ernakulam||Office of the AE Vengola Grama Panchayath,09-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S75ERIlwShf26B%2FSiwDycbg%3D%3D
86,2025_LSGD_800193_26,[PR NO 331/25-26 GLPS school maintenance in kappur GP],27-Sep-2025 09:00 AM,Local Self Government Department||Palakkad||Grama Panchayath Section Office PKD||Office of the AE Kappoor Grama Panchayath,07-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Si1toaWcdZz6MssjmPzpwpg%3D%3D
87,2025_DP_790991_2,[Construction of Anganwadi Number 96 in Ward 7],22-Sep-2025 05:00 PM,Directorate of Panchayat||Deputy Director of Panchayat Ernakulam||Pambakkuda Gramapanchayat,09-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SJGht6YX%2FqjDNjuh5wbGKWw%3D%3D
88,2025_PWD_801971_1,[Shoulder protection to Pattambi Pulamanthol Road b/w km 16/000 to 26/200 in Shornur Perinthalmanna road in Pattambi LAC General Civil Work],25-Sep-2025 12:00 PM,PWD||Chief Engineer (Roads and Bridges)||SE Roads (N),04-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SSKuM7YGy8Ld4gzZsEkDa1g%3D%3D
89,2025_LSGD_800718_2,[CMLRRP 2.0 - 2024-25 - Thavanur LAC - Sl. No. 2361 - Cherupunna Vadikadavu Road - Mangalam GP],23-Sep-2025 09:00 AM,Local Self Government Department||Malappuram||Grama Panchayath Section Office Malappuram||Office of the AE Mangalam Grama Panchayath,30-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SZBBXkD9cp2TpLU5o8nHlFg%3D%3D
90,2025_LSGD_801448_1,[Annual Plan-Pro.237/25-26 WEST CHENNAMANGALLUR EDOLIPALI WATERTANK ROAD RETARRING   - MUKKAM MUNICIPALITY -General Civil Work],25-Sep-2025 09:00 AM,Local Self Government Department||Kozhikode||Municipal Engineers Office Kozhikkode||Municipal Engineer Mukkom Municipality,01-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SF7B8nlqYeffu%2F19H6agInQ%3D%3D
91,2025_LSGD_803340_3,[Annual Plan-Annual plan-Tirurangadi Municipality-Pro.No 570/25-AANITHARA THANGAL ROAD CONCRETE DIVISION 38-Anithara Thangal road concrete-General Civil Work],27-Sep-2025 06:00 PM,Local Self Government Department||Malappuram||Municipal Engineers office Malappuram||Municipal Engineer Thiroorangadi Municipality,08-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ShzuhhU516wH9fX4Aq67wiQ%3D%3D
92,2025_LSGD_803156_2,[TOILET CONSTRUCTION],27-Sep-2025 04:00 PM,Local Self Government Department||Kollam||Grama Panchayath Section Office KLM||Office of the AE Karavaloor Grama Panchayath,08-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SrxYRNxOllcVI1CMXAhLmDw%3D%3D
93,2025_KIIFC_798953_1,[Selection of Consultants To Conduct a Feasibility Study and Prepare Special Area Plan For the Urban Sustainable Land Reconstitution Project in Kochi],18-Sep-2025 05:00 PM,KIIFCON Private Limited,31-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SjGh%2FMeqU7VfxTOtyqfxT1w%3D%3D
94,2025_FD_801717_3,[Maintenance of Trek Paths in IC Tunnel-Varayattinkokka area under Pachakkanam Forest Station in Pampa Range during 2025-26],24-Sep-2025 04:30 PM,Forest Department||Deputy Director (Periyar West) Division Peermade,04-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Si1gEdTfqmFRwQ6PS%2FIjCeQ%3D%3D
95,2025_LSGD_802163_20,"[ Annual Plan-RMSA CLASS ROOM  ELECTRIFICATION , GHS KARIMBA  GRAMA PANCHAYATH ]",26-Sep-2025 06:00 PM,Local Self Government Department||Palakkad||District Panchayath Division Office PKD||Office of the Exec Engg District Panchayath PKD,09-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SqIXtK3BAtre90UsM1q0Jeg%3D%3D
96,2025_LSGD_802655_121,[LAC ADS RE13- Construction of Market Plant junction-Govindamangalam Ela road in Kadakkal GP],29-Sep-2025 03:00 PM,Local Self Government Department||Kollam||District Panchayath Division Office Kollam||Office of the Exec Engg Kollam District Panchayath,10-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S6lk4QWysPMh1%2BOixQ8a5kQ%3D%3D
97,2025_LSGD_801363_6,[E TENDER  Konni GP - Pr .No. S0345/26-Ward-15 Drinking water project- Electrification-General Electrical Work26-CONSTRUCTION OF TOILETS IN PUBLIC BUILDINGS AT KONNI GP],25-Sep-2025 10:00 AM,Local Self Government Department||Pathanamthitta||Grama Panchayath Section Office PTHTA||Office of the AE Konni Grama Panchayath,04-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S4Ejm6tD%2Bj1a115%2FPlOgfmg%3D%3D
98,2025_CKCL_791826_1,"[The total sanitary waste management for Alappuzha cluster having districts Alappuzha, Ernakulam, Kottayam and Idukki ]",30-Aug-2025 09:00 AM,Clean Kerala Company Ltd,04-Oct-2025 06:00 PM,https://etenders.kerala.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sw2X5%2F0r6T%2FpICaCdhqPYqg%3D%3D
99,2025_LSGD_802758_1,[LAC-ADS-KALAMASSERY LAC - 2024-25- KUTTIPUZHA CHANDRATHIKADAVU ROAD RETARRING IN WARD 8 OF KUNNUKARA G P-General Civil Work],26-Sep-2025 04:00 PM,Local Self Government Department||Ernakulam||District Panchayath Division Office EKM||Office of the Executive Engineer EKM,03-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SnqbN16u082jMDfYha%2FOoEg%3D%3D
100,2025_LSGD_801119_9,[81/26 Kolladikkal Road retarring Ward 1 Paralam gp-retarring-General Civil Work],24-Sep-2025 05:00 PM,Local Self Government Department||Thrissur||Grama Panchayath Section Office TRCHR||Office of the AE Paralam Grama Panchayath,04-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SZ06wlJXAwc2wVnoo%2FSlkDQ%3D%3D
101,2025_LSGD_798509_28,[Annual Plan-Mayyanad GP 2025-26 Proj No 166 -Maintenance of Water Tank in Dhavalakuzhy Tsunami Flat in w.10-General Civil Work],19-Sep-2025 10:00 AM,Local Self Government Department||Kollam||Grama Panchayath Section Office KLM||Office of the AE Mayyanad Grama Panchayath,04-Oct-2025 05:00 PM,https://etenders.kerala.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SUSuzOl6xf2AeVkWctNBsDA%3D%3D
102,2025_LSGD_801241_4,[Project No 312/25-26 Priyadarshini ice plant road construction 2nd phase],24-Sep-2025 04:00 PM,Local Self Government Department||Thiruvananthapuram||Grama Panchayath Section office TVM||Office of the AE Kadinamkulam Grama Panchayath,06-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SBVRqw%2FS4mcJ2Pui2e2WFCg%3D%3D
103,2025_LSGD_786390_2,[Annual Plan-PKD BP 193/2024-25- KAVANATHIL SC NAGAR RENOVATION  IN WARD NO 7 OF PARAKADAVU GP- ],27-Sep-2025 04:00 PM,Local Self Government Department||Ernakulam||Block Panchayath Subdivision Office Eranakulam||O/O Asst. Exec Engg Parakkadavu Block Panchayath,04-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SRzlBVMhHqMh4uyF9IxreCA%3D%3D
